97545	12144074	1	1
97548	12144092	3	1
97547	12144126	1	1
24586	12144144	1	1
97542	12144160	1	1
24585	12144178	1	1
97541	12144194	1	1
24588	12144212	1	1
97544	12144228	1	1
24587	12144246	1	1
97543	12144262	3	1
24589	12144290	1	1
97540	12144306	1	1
24580	12144324	1	1
24582	12144340	1	1
24581	12144356	1	1
24584	12144372	1	1
24583	12144388	1	1
97579	12144404	1	1
97578	12144422	5	1
24553	12144466	1	1
97575	12144482	1	1
24552	12144500	2	2
97574	12144528	1	1
24555	12144546	1	1
97577	12144562	6	1
24554	12144614	1	1
97576	12144630	1	1
24557	12144648	1	1
97571	12144664	1	1
24556	12144682	1	1
97570	12144698	1	1
24559	12144716	1	1
97573	12144732	2	1
24558	12144758	1	1
97572	12144774	1	1
24551	12144792	1	1
24550	12144808	1	1
97568	12144824	1	1
97567	12144842	1	1
97569	12144860	1	1
24564	12144878	1	1
97564	12144894	1	1
24563	12144912	1	1
97563	12144928	1	1
24566	12144946	1	1
97566	12144962	1	1
24565	12144980	2	2
97565	12145008	1	1
24568	12145026	1	1
97560	12145042	1	1
24567	12145060	1	1
97562	12145076	1	1
24569	12145094	1	1
97561	12145110	1	1
24560	12145128	1	1
24562	12145144	1	1
24561	12145160	1	1
24704	12145176	5	5
24703	12145227	2	2
24706	12145249	86	20
24705	12145778	2	2
24708	12145800	79	45
24707	12146294	1	1
24709	12146309	9	7
24700	12146389	2	2
24702	12146416	8	8
24701	12146490	1	1
102200	12146506	3	3
102211	12146538	3	3
102210	12146570	3	3
102209	12146602	3	3
102202	12146634	3	3
102201	12146666	3	3
102204	12146698	3	3
102203	12146730	3	3
102206	12146762	3	3
102205	12146794	3	3
102208	12146826	3	3
102207	12146858	3	3
83071	12146890	1	1
102240	12146907	1	1
83070	12146924	1	1
102242	12146941	1	1
102241	12146958	2	1
10130	12146980	2	2
102244	12147008	1	1
102243	12147025	1	1
24773	12147042	4	2
24772	12147080	9	9
24775	12147155	54	41
24774	12147511	15	7
24777	12147619	6	4
24776	12147672	2	2
24779	12147693	1	1
24778	12147708	1	1
10139	12147723	2	2
24771	12147751	26	13
24770	12147915	9	9
10132	12147998	2	2
83077	12148026	1	1
102235	12148043	3	1
10131	12148070	14	2
83076	12148146	2	2
102234	12148172	3	1
10134	12148199	2	2
83079	12148227	1	1
102237	12148244	1	1
10133	12148260	2	2
83078	12148288	3	2
102236	12148319	2	1
10136	12148341	128	67
83073	12149208	1	1
102239	12149225	10	9
10135	12149306	2	2
83072	12149334	1	1
102238	12149351	1	1
10138	12149367	2	2
83075	12149395	1	1
10137	12149412	2	2
83074	12149440	1	1
83060	12149457	1	1
102251	12149474	28	13
102250	12149655	33	13
102253	12149851	79	13
102252	12150287	14	13
10141	12150384	2	2
102255	12150412	20	13
10140	12150541	3	3
102254	12150578	32	13
24784	12150794	1	1
24783	12150809	10	10
24786	12150903	10	10
24785	12150992	2	2
24788	12151017	15	11
24787	12151137	22	20
24789	12151302	1	1
24780	12151317	22	20
83069	12151489	1	1
24782	12151506	6	6
24781	12151564	2	2
10143	12151591	2	2
83066	12151619	1	1
102246	12151636	1	1
10142	12151653	3	3
83065	12151689	1	1
102245	12151706	1	1
10145	12151723	14	6
83068	12151822	1	1
102248	12151839	14	13
10144	12151935	4	2
83067	12151971	2	2
102247	12151998	1	1
10147	12152015	2	2
83062	12152043	1	1
10146	12152060	5	5
83061	12152113	1	1
102249	12152130	15	13
10149	12152233	2	2
83064	12152261	1	1
10148	12152278	2	2
83063	12152306	1	1
24759	12152323	1	1
83091	12152338	1	1
24758	12152355	1	1
83090	12152370	1	1
83093	12152387	1	1
83092	12152404	1	1
102220	12152421	1	1
102222	12152437	1	1
102221	12152454	1	1
24751	12152471	9	8
24750	12152551	1	1
24753	12152566	3	3
24752	12152597	1	1
24755	12152612	1	1
24754	12152627	2	2
24757	12152650	6	3
24756	12152705	4	2
10118	12152746	19	6
10117	12152869	2	2
10119	12152897	2	2
10110	12152925	2	2
83099	12152953	2	2
102213	12152979	3	3
83098	12153011	1	1
102212	12153028	3	3
10112	12153060	4	2
102215	12153096	3	3
10111	12153128	18	2
102214	12153220	3	3
10114	12153252	2	2
83095	12153280	1	1
102217	12153297	1	1
10113	12153313	10	2
83094	12153373	1	1
102216	12153390	1710	1
10116	12160244	34	5
83097	12160424	1	1
102219	12160441	1	1
10115	12160457	4	2
83096	12160493	2	1
102218	12160517	1	1
83080	12160533	1	1
24769	12160550	1	1
83082	12160565	8	8
83081	12160628	1	1
102231	12160645	1	1
102230	12160662	1	1
102233	12160679	4	1
102232	12160710	1710	1
24762	12167564	2	2
24761	12167590	74	70
24764	12168082	131	51
24763	12168841	111	22
24766	12169453	1	1
24765	12169468	1	1
24768	12169483	40	28
24767	12169760	1	1
10129	12169775	2	2
10128	12169803	2	2
24760	12169831	1	1
10121	12169846	6	6
83088	12169906	1	1
102224	12169923	1	1
10120	12169940	2	2
83087	12169968	1	1
102223	12169985	1	1
10123	12170002	3	3
102226	12170039	1	1
10122	12170056	2	2
83089	12170084	2	2
102225	12170110	1	1
10125	12170127	2	2
83084	12170155	1	1
102228	12170172	1	1
10124	12170189	2	2
83083	12170217	3	3
102227	12170250	1	1
10127	12170267	2	2
83086	12170295	1	1
10126	12170312	2	2
83085	12170340	1	1
102229	12170357	1	1
24737	12170374	13	4
102282	12170463	16	13
24736	12170584	1	1
102281	12170598	32	13
24739	12170787	22	14
102284	12170955	16	13
24738	12171076	1	1
102283	12171091	16	13
102286	12171212	17	13
102285	12171338	16	13
102288	12171459	2	2
102287	12171483	22	3
24731	12171605	2	2
24730	12171630	2	2
24733	12171656	1	1
24732	12171670	2	1
24735	12171689	12	4
102280	12171784	16	13
24734	12171905	3	2
102279	12171935	17	13
102278	12172062	16	13
24748	12172183	11	7
102293	12172267	18	9
24747	12172380	8	6
102292	12172450	1	1
102295	12172467	9	9
24749	12172536	1	1
102294	12172551	9	9
102297	12172620	1	1
102296	12172637	2	1
102299	12172659	1	1
102298	12172676	1	1
24740	12172693	1	1
24742	12172708	4	4
24741	12172753	1	1
24744	12172768	5	5
24743	12172817	8	7
24746	12172887	3	3
102291	12172923	9	9
24745	12172980	4	4
102290	12173023	9	9
10107	12173080	2	2
10106	12173108	2	2
10109	12173136	18	2
10108	12173232	12	2
102289	12173300	9	9
10101	12173357	20	2
10100	12173459	2	2
10103	12173487	16	2
10102	12173573	2	2
10105	12173601	2	2
10104	12173629	2	2
24715	12173657	17	12
102260	12173783	56	13
24714	12174102	84	84
24717	12174652	1	1
102262	12174667	14	13
24716	12174776	6	5
102261	12174826	56	13
24719	12175145	2	2
102264	12175166	14	13
24718	12175275	21	14
102263	12175431	14	13
102266	12175540	17	13
102265	12175666	17	13
24711	12175792	29	13
24710	12175988	1	1
24713	12176003	90	84
24712	12176570	12	9
102257	12176655	28	13
102256	12176849	14	13
102259	12176950	15	13
102258	12177064	28	13
24726	12177229	113	81
102271	12177966	15	13
24725	12178082	5	5
102270	12178129	17	13
24728	12178255	26	18
102273	12178446	38	13
24727	12178680	6	6
102272	12178734	17	13
102275	12178859	32	13
24729	12179047	1	1
102274	12179062	15	13
102277	12179178	16	13
102276	12179299	32	13
24720	12179487	3	2
24722	12179519	2	2
24721	12179540	29	23
24724	12179749	14	10
24723	12179861	4	4
102268	12179901	64	13
102267	12180252	16	13
102269	12180373	17	13
10091	12180499	2	2
97638	12180527	2	1
10090	12180549	2	2
97637	12180577	1	1
10093	12180595	2	2
10092	12180623	4	2
97639	12180661	1	1
10095	12180679	2	2
97634	12180707	1	1
10094	12180725	6	2
97633	12180769	1	1
10097	12180787	2	2
97636	12180815	1	1
10096	12180833	2	2
97635	12180861	1	1
58033	12180879	1	1
97630	12180896	1	1
58032	12180914	1	1
58035	12180931	1	1
97632	12180948	3	1
58034	12180979	1	1
97631	12180996	1	1
58031	12181014	1	1
58030	12181031	1	1
58037	12181048	1	1
58036	12181065	1	1
58039	12181082	1	1
58038	12181099	1	1
10099	12181116	2	2
10098	12181144	2	2
97627	12181172	3	1
97626	12181202	1	1
97629	12181220	1	1
97628	12181238	1	1
97623	12181256	1	1
97622	12181274	1	1
97625	12181292	1	1
97624	12181310	1	1
58044	12181328	1	1
58043	12181345	1	1
58046	12181362	1	1
97621	12181379	1	1
58045	12181397	1	1
97620	12181414	1	1
58040	12181432	1	1
58042	12181449	1	1
58041	12181466	1	1
58048	12181483	1	1
58047	12181500	1	1
58049	12181517	1	1
97619	12181534	1	1
102183	12181552	3	3
97659	12181584	1	1
102182	12181602	3	3
10071	12181634	2	2
102185	12181662	3	3
10070	12181694	2	2
102184	12181722	3	3
10073	12181754	2	2
97656	12181782	1	1
102187	12181800	3	3
10072	12181832	2	2
97655	12181860	1	1
102186	12181878	3	3
10075	12181910	2	2
97658	12181938	1	1
102189	12181956	3	3
10074	12181988	4	2
97657	12182024	1	1
102188	12182042	3	3
58055	12182074	1	1
97652	12182091	1	1
58054	12182109	1	1
97651	12182126	1	1
58057	12182144	1	1
97654	12182161	1	1
58056	12182179	1	1
97653	12182196	1	1
58051	12182214	1	1
58050	12182231	1	1
58053	12182248	1	1
97650	12182265	1	1
102181	12182283	3	3
58052	12182315	1	1
102180	12182332	3	3
83019	12182364	1	1
83018	12182381	1	1
58059	12182398	1	1
83015	12182415	1	1
58058	12182432	1	1
83014	12182449	2	1
83017	12182473	1	1
83016	12182490	1	1
10077	12182507	2	2
83011	12182535	1	1
10076	12182552	2	2
83010	12182580	2	2
102179	12182607	3	3
10079	12182639	2	2
83013	12182667	1	1
10078	12182684	2	2
83012	12182712	1	1
10080	12182729	2	2
97649	12182757	2	1
102194	12182783	3	3
97648	12182815	1	1
102193	12182833	3	3
10082	12182865	2	2
58060	12182893	1	1
102196	12182910	3	3
10081	12182942	96	17
102195	12183565	3	3
10084	12183597	2	2
97645	12183625	1	1
102198	12183643	3	3
10083	12183675	2	2
97644	12183703	1	1
102197	12183721	3	3
10086	12183753	4	2
97647	12183791	1	1
10085	12183809	2	2
97646	12183837	2	1
102199	12183862	3	3
58066	12183894	1	1
97641	12183911	1	1
58065	12183929	1	1
97640	12183946	1	1
58068	12183964	1	1
97643	12183981	1	1
58067	12183999	1	1
97642	12184016	1	1
58062	12184034	1	1
102190	12184051	3	3
58061	12184083	1	1
58064	12184100	1	1
102192	12184117	3	3
58063	12184149	1	1
102191	12184166	3	3
83008	12184198	1	1
83007	12184215	2	2
83009	12184242	3	2
83004	12184275	1	1
58069	12184292	1	1
83003	12184309	1	1
83006	12184326	1	1
83005	12184343	1	1
10088	12184360	2	2
83000	12184388	1	1
10087	12184405	2	2
83002	12184433	1	1
10089	12184450	2	2
83001	12184478	1	1
58071	12184495	1	1
58070	12184512	1	1
10051	12184529	2	2
97678	12184557	1	1
10050	12184575	2	2
97677	12184603	1	1
10053	12184621	2	2
10052	12184649	2	2
97679	12184677	1	1
24696	12184695	1	1
58077	12184711	1	1
97674	12184728	2	1
24695	12184750	1	1
58076	12184766	1	1
97673	12184783	1	1
24698	12184801	1	1
58079	12184817	1	1
97676	12184834	2	1
24697	12184856	1	1
58078	12184872	1	1
97675	12184889	2	1
58073	12184912	1	1
97670	12184929	1	1
24699	12184947	3	1
58072	12184973	1	1
58075	12184990	1	1
97672	12185007	1	1
58074	12185025	1	1
97671	12185042	1	1
24690	12185060	2	2
24692	12185085	1	1
83037	12185101	1	1
24691	12185118	6	5
83036	12185178	1	1
24694	12185195	1	1
83039	12185211	1	1
24693	12185228	2	2
83038	12185252	1	1
10055	12185269	2	2
83033	12185297	1	1
10054	12185314	2	2
83032	12185342	1	1
10057	12185359	2	2
83035	12185387	1	1
10056	12185404	2	2
83034	12185432	1	1
10059	12185449	2	2
10058	12185477	2	2
83031	12185505	1	1
83030	12185522	1	1
58080	12185539	1	1
10060	12185556	2	2
58082	12185584	1	1
58081	12185601	1	1
10062	12185618	2	2
97667	12185646	2	1
10061	12185668	2	2
97666	12185696	2	1
10064	12185719	4	2
97669	12185757	2	1
10063	12185783	2	2
97668	12185811	2	1
58088	12185837	1	1
97663	12185854	1	1
58087	12185872	1	1
97662	12185889	1	1
97665	12185907	2	1
58089	12185933	1	1
97664	12185950	1	1
58084	12185968	1	1
58083	12185985	1	1
58086	12186002	1	1
97661	12186019	1	1
58085	12186037	1	1
97660	12186054	1	1
83029	12186072	1	1
83026	12186089	1	1
83025	12186106	1	1
83028	12186123	1	1
83027	12186140	2	2
10066	12186166	2	2
83022	12186194	3	3
10065	12186227	2	2
83021	12186255	1	1
10068	12186272	2	2
83024	12186300	2	1
10067	12186324	2	2
83023	12186352	1	1
10069	12186369	2	2
83020	12186397	1	1
58091	12186414	1	1
58090	12186431	1	1
58093	12186448	1	1
58092	12186465	1	1
97699	12186482	1	1
10031	12186500	2	2
10030	12186528	4	2
24674	12186566	2	2
58099	12186594	1	1
97696	12186611	3	1
24673	12186644	2	2
58098	12186670	1	1
97695	12186687	1	1
24676	12186705	6	2
97698	12186750	1	1
24675	12186768	2	2
97697	12186792	1	1
24678	12186810	445	18
58095	12189284	1	1
97692	12189301	1	1
24677	12189319	4	4
58094	12189365	1	1
97691	12189382	1	1
58097	12189400	1	1
97694	12189417	1	1
24679	12189435	20	6
58096	12189564	1	1
97693	12189581	1	1
97690	12189599	1	1
24670	12189617	5	5
83059	12189669	3	3
83058	12189701	1	1
24672	12189718	8	8
24671	12189793	3	3
10033	12189828	2	2
83055	12189856	1	1
10032	12189873	2	2
83054	12189901	1	1
10035	12189918	6	2
83057	12189964	1	1
10034	12189981	2	2
83056	12190009	1	1
10037	12190026	2	2
83051	12190054	1	1
10036	12190071	2	2
83050	12190099	1	1
10039	12190116	2	2
83053	12190144	1	1
10038	12190161	2	2
83052	12190189	1	1
10040	12190206	6	2
97689	12190250	1	1
97688	12190268	1	1
10042	12190286	2	2
10041	12190314	2	2
24685	12190342	3	2
97685	12190376	1	1
24684	12190394	10	9
97684	12190478	1	1
24687	12190496	1	1
97687	12190512	1	1
24686	12190530	3	3
97686	12190566	1	1
24689	12190584	1	1
97681	12190600	1	1
24688	12190618	15	13
97680	12190749	2	1
97683	12190771	1	1
97682	12190789	1	1
24681	12190807	2	2
83048	12190834	2	1
24680	12190857	1	1
83047	12190873	1	1
24683	12190890	1	1
24682	12190906	4	4
83049	12190948	1	1
10044	12190965	2	2
83044	12190993	1	1
10043	12191010	2	2
83043	12191038	1	1
10046	12191055	2	2
83046	12191083	2	1
10045	12191107	2	2
83045	12191135	1	1
10048	12191152	2	2
83040	12191180	1	1
10047	12191197	2	2
83042	12191225	1	1
10049	12191242	2	2
83041	12191270	1	1
58000	12191287	1	1
58002	12191304	1	1
58001	12191321	1	1
58008	12191338	1	1
58007	12191355	1	1
58009	12191372	1	1
58004	12191389	1	1
58003	12191406	1	1
58006	12191423	1	1
58005	12191440	1	1
97616	12191457	2	1
97615	12191479	1	1
97618	12191497	1	1
97617	12191515	1	1
97612	12191533	1	1
97611	12191551	2	1
97614	12191573	2	1
97613	12191596	4	2
58011	12191636	1	1
58010	12191653	1	1
58013	12191670	1	1
97610	12191687	1	1
58012	12191705	1	1
58019	12191722	1	1
58018	12191739	1	1
58015	12191756	1	1
58014	12191773	1	1
58017	12191790	1	1
58016	12191807	1	1
97609	12191824	3	1
97608	12191854	3	1
97605	12191884	2	1
97604	12191906	1	1
97607	12191924	1	1
97606	12191942	1	1
97601	12191960	2	1
97600	12191983	1	1
97603	12192001	1	1
97602	12192019	2	1
58022	12192041	1	1
58021	12192058	1	1
58024	12192075	1	1
58023	12192092	1	1
58020	12192109	1	1
58029	12192126	1	1
58026	12192143	1	1
58025	12192160	1	1
58028	12192177	1	1
58027	12192194	1	1
24814	12192211	1	1
24813	12192226	1	1
24816	12192241	1	1
24815	12192256	43	21
24818	12192521	1	1
24817	12192536	22	17
24819	12192705	1	1
24810	12192720	1	1
24812	12192735	1	1
24811	12192750	1	1
24825	12192765	7	4
24824	12192825	3	1
24827	12192849	1	1
24826	12192863	1	1
24829	12192877	2	1
24828	12192897	1	1
24821	12192911	1	1
24820	12192926	1	1
24823	12192941	7	4
24822	12192998	4	2
24803	12193032	12	12
24802	12193135	27	22
24805	12193333	7	5
24804	12193395	1	1
24807	12193410	16	9
24806	12193518	12	9
24809	12193609	1	1
24808	12193624	5	5
24801	12193676	3	3
24800	12193711	2	1
83190	12193732	2	2
83192	12193758	1	1
83191	12193776	1	1
10251	12193794	2	2
10250	12193822	2	2
24894	12193850	2	1
24893	12193871	8	4
24896	12193935	5	2
24895	12193976	3	2
24898	12194008	4	4
24897	12194048	1	1
24899	12194063	2	2
24890	12194090	26	11
24892	12194281	5	3
24891	12194327	8	5
10253	12194398	4	2
83198	12194438	1	1
10252	12194456	2	2
83197	12194484	1	1
10255	12194502	523	78
10254	12197054	2	2
83199	12197082	1	1
10257	12197100	6	2
83194	12197144	1	1
10256	12197162	2	2
83193	12197190	1	1
10259	12197208	2	2
83196	12197236	1	1
10258	12197254	2	2
83195	12197282	1	1
83181	12197300	1	1
83180	12197318	1	1
10260	12197336	2	2
10262	12197364	2	2
10261	12197392	5	4
10264	12197443	2	2
83187	12197471	1	1
10263	12197489	2	2
83186	12197517	1	1
10266	12197535	2	2
83189	12197563	1	1
10265	12197581	2	2
83188	12197609	1	1
10268	12197627	2	2
83183	12197655	2	1
10267	12197680	2	2
83182	12197708	6	5
83185	12197762	1	1
10269	12197780	2	2
83184	12197808	1	1
24879	12197826	1	1
24872	12197841	3	1
24871	12197865	1	1
24874	12197880	4	1
24873	12197909	1	1
24876	12197924	6	4
24875	12197977	16	12
24878	12198105	3	3
24877	12198141	1	1
10239	12198156	2	2
10238	12198184	25	8
24870	12198343	9	2
10231	12198407	2	2
10230	12198435	2	2
10233	12198463	2	2
10232	12198491	2	2
10235	12198519	15	3
10234	12198611	28	14
10237	12198807	2	2
10236	12198835	3	3
10240	12198873	107	47
24883	12199585	2	1
24882	12199606	70	31
24885	12200072	1	1
24884	12200087	1	1
24887	12200102	8	8
24886	12200177	5	4
24889	12200233	1	1
24888	12200248	6	2
10249	12200293	8	4
24881	12200363	1	1
24880	12200378	1	1
10242	12200393	14	6
10241	12200504	2	2
10244	12200532	12	4
10243	12200620	2	2
10246	12200648	1136	205
10245	12206658	2	2
10248	12206686	2	2
10247	12206714	2	2
24858	12206742	3	3
24857	12206776	9	6
24859	12206857	24	19
24850	12207034	1	1
116326	12207049	2	1
116325	12207072	1	1
24852	12207090	3	3
116328	12207124	1	1
24851	12207142	1	1
116327	12207157	1	1
24854	12207175	3	3
24853	12207209	9	8
116329	12207288	1	1
24856	12207306	21	16
24855	12207462	8	5
10217	12207526	34	16
10216	12207765	18	17
10219	12207915	2	2
116331	12207943	1	1
10218	12207961	97	52
116330	12208584	1	1
116333	12208602	2	1
116332	12208625	1	1
116335	12208643	2	1
116334	12208665	1	1
10211	12208683	35	20
10210	12208955	1987	181
10213	12217961	3	3
10212	12217998	8	6
10215	12218070	39	26
10214	12218373	870	125
24869	12223235	1	1
24868	12223250	3	1
24861	12223275	4	3
116315	12223318	1	1
24860	12223335	1	1
116314	12223350	1	1
24863	12223367	8	8
116317	12223449	1	1
24862	12223466	10	4
116316	12223539	1	1
24865	12223556	2	1
116319	12223575	1	1
24864	12223592	11	3
116318	12223667	1	1
24867	12223684	1	1
24866	12223699	3	1
10228	12223725	2	2
10227	12223753	2	2
116320	12223781	1	1
10229	12223798	2	2
116322	12223826	1	1
116321	12223844	1	1
116324	12223862	1	1
116323	12223880	2	1
10220	12223903	6	2
10222	12223959	18	2
10221	12224081	4	2
10224	12224123	28	2
10223	12224305	8	2
10226	12224373	22	2
10225	12224519	2	2
24836	12224547	3	1
24835	12224571	12	8
24838	12224663	1	1
24837	12224678	2	1
24839	12224699	11	6
116304	12224782	1	1
116303	12224799	1	1
24830	12224816	1	1
116306	12224830	1	1
116305	12224847	1	1
24832	12224864	2	1
116308	12224883	1	1
24831	12224900	28	11
116307	12225074	1	1
24834	12225091	3	2
24833	12225122	1	1
116309	12225136	1	1
116311	12225153	1	1
116310	12225170	1	1
116313	12225187	1	1
116312	12225203	15	1
24847	12225293	2	2
24846	12225319	1	1
24849	12225334	1	1
24848	12225349	15	10
24841	12225467	3	3
24840	12225501	2	2
24843	12225529	1	1
24842	12225544	1	1
24845	12225559	1	1
24844	12225574	31	9
10206	12225775	2	2
10205	12225803	52	2
10208	12226057	2	2
10207	12226085	2	2
116300	12226113	1	1
10209	12226130	8	2
116302	12226190	1	1
116301	12226207	1	1
10200	12226224	2	2
10202	12226252	104	67
10201	12226966	74	43
10204	12227471	41	25
10203	12227767	79	57
97759	12228312	1	1
97758	12228330	1	1
97755	12228348	1	1
97754	12228366	2	2
97757	12228391	1	1
97756	12228409	2	1
58154	12228432	1	1
97751	12228449	1	1
116249	12228467	2	2
58153	12228490	1	1
97750	12228507	1	1
116248	12228525	2	2
58156	12228548	1	1
97753	12228565	2	1
58155	12228587	1	1
97752	12228604	2	1
58150	12228626	1	1
58152	12228643	1	1
58151	12228660	1	1
83118	12228677	1	1
116252	12228694	22	1
83117	12228806	3	2
116251	12228839	6	1
116254	12228881	5	1
83119	12228920	1	1
116253	12228937	23	1
58158	12229054	1	1
83114	12229071	1	1
116256	12229088	3	1
58157	12229116	1	1
83113	12229133	1	1
116255	12229150	3	1
83116	12229178	1	1
116258	12229195	2	1
58159	12229217	1	1
83115	12229234	1	1
116257	12229251	2	1
83110	12229273	1	1
83112	12229290	1	1
83111	12229307	1	1
116250	12229324	2	2
97748	12229347	1	1
97747	12229365	1	1
97749	12229383	1	1
97744	12229401	1	1
97743	12229419	1	1
97746	12229437	2	1
97745	12229459	1	1
58165	12229477	1	1
97740	12229494	2	1
116238	12229516	2	2
58164	12229539	1	1
116237	12229556	2	2
58167	12229577	1	1
97742	12229594	2	1
58166	12229616	1	1
97741	12229633	2	1
116239	12229656	2	2
58161	12229679	1	1
58160	12229696	1	1
58163	12229713	1	1
58162	12229730	1	1
83107	12229747	1	1
116241	12229764	2	2
83106	12229787	1	1
116240	12229804	2	2
83109	12229827	1	1
116243	12229844	2	2
83108	12229867	1	1
116242	12229884	2	2
58169	12229907	1	1
83103	12229924	1	1
116245	12229941	2	2
58168	12229964	1	1
83102	12229981	1	1
116244	12229998	2	2
83105	12230021	1	1
116247	12230038	2	2
83104	12230061	1	1
116246	12230078	2	2
83101	12230101	1	1
83100	12230118	1	1
10190	12230135	96	45
10192	12230717	14	11
58170	12230830	1	1
10191	12230847	9	7
10194	12230931	2	2
97777	12230959	1	1
10193	12230977	17	13
97776	12231119	1	1
10196	12231137	2	2
97779	12231165	2	1
10195	12231188	49	30
97778	12231513	1	1
58176	12231531	1	1
97773	12231548	1	1
116227	12231566	2	2
58175	12231587	1	1
97772	12231604	1	1
116226	12231622	2	2
58178	12231643	1	1
97775	12231660	2	1
116229	12231682	2	2
58177	12231703	1	1
97774	12231720	2	1
116228	12231743	2	2
58172	12231764	1	1
58171	12231781	1	1
58174	12231798	1	1
97771	12231815	1	1
58173	12231833	1	1
97770	12231850	1	1
116230	12231868	2	2
83139	12231889	1	1
116232	12231907	2	2
116231	12231928	2	2
83136	12231949	1	1
116234	12231967	2	2
58179	12231988	1	1
83135	12232005	1	1
116233	12232023	2	2
83138	12232044	1	1
116236	12232062	2	2
83137	12232083	1	1
116235	12232101	2	2
10198	12232122	2	2
83132	12232150	1	1
10197	12232168	2	2
83131	12232196	1	1
83134	12232214	1	1
10199	12232232	2	2
83133	12232260	1	1
83130	12232278	1	1
97769	12232296	2	1
58181	12232319	1	1
58180	12232336	1	1
97766	12232353	2	1
97765	12232375	2	2
97768	12232402	2	1
97767	12232425	1	1
58187	12232443	1	1
97762	12232460	1	1
116216	12232478	1	1
58186	12232495	1	1
97761	12232512	1	1
116215	12232530	1	1
58189	12232547	1	1
97764	12232564	1	1
116218	12232582	2	2
58188	12232601	1	1
97763	12232618	1	1
116217	12232636	1	1
58183	12232653	1	1
58182	12232670	1	1
116219	12232687	4	2
58185	12232718	1	1
97760	12232735	3	1
58184	12232763	1	1
83129	12232780	1	1
83128	12232797	1	1
116221	12232814	4	2
116220	12232847	6	2
83125	12232886	1	1
116223	12232903	2	2
83124	12232924	3	3
116222	12232959	2	2
83127	12232980	1	1
116225	12232997	2	2
83126	12233018	1	1
116224	12233035	2	2
83121	12233056	1	1
83120	12233073	1	1
83123	12233090	1	1
83122	12233107	1	1
58190	12233124	1	1
10170	12233141	2	2
58192	12233169	1	1
58191	12233186	1	1
10172	12233203	378	81
97799	12235375	4	4
10171	12235415	2	2
97798	12235443	1	1
10174	12235461	8	6
10173	12235528	2	2
58198	12235556	1	1
97795	12235573	1	1
58197	12235591	1	1
97794	12235608	1	1
97797	12235626	1	1
58199	12235644	1	1
97796	12235661	1	1
58194	12235679	1	1
97791	12235696	1	1
58193	12235714	1	1
97790	12235731	3	1
58196	12235761	1	1
97793	12235778	4	1
58195	12235815	1	1
97792	12235832	2	1
116296	12235858	1	1
116295	12235875	1	1
116298	12235892	1	1
116297	12235909	1	1
83158	12235926	1	1
83157	12235944	1	1
116299	12235962	1	1
83159	12235979	3	2
10176	12236011	8	2
83154	12236063	1	1
10175	12236081	8	2
83153	12236133	1	1
10178	12236151	4	2
83156	12236187	1	1
116290	12236205	1	1
10177	12236222	17	10
83155	12236356	2	2
83150	12236384	1	1
116292	12236402	2	1
10179	12236424	2	2
116291	12236452	1	1
83152	12236469	1	1
116294	12236487	1	1
83151	12236504	1	1
116293	12236522	1	1
10181	12236539	6	6
10180	12236598	2	2
10183	12236626	88	39
97788	12237153	1	1
10182	12237171	2	2
97787	12237199	3	1
10185	12237230	3	3
10184	12237267	259	111
97789	12238798	5	2
97784	12238838	1	1
97783	12238856	1	1
97786	12238874	4	1
97785	12238912	3	1
97780	12238942	2	1
97782	12238965	1	1
97781	12238983	1	1
116285	12239001	2	1
116284	12239023	2	1
116287	12239046	1	1
116286	12239063	15	1
83147	12239150	1	1
116289	12239168	1	1
83146	12239185	1	1
116288	12239203	1	1
83149	12239220	2	2
83148	12239248	1	1
10187	12239266	15	15
83143	12239396	1	1
10186	12239414	625	246
83142	12242995	1	1
10189	12243013	9	9
83145	12243101	1	1
10188	12243119	23	19
83144	12243297	2	1
116281	12243320	25	1
116280	12243457	1	1
83141	12243474	1	1
116283	12243492	2	1
83140	12243515	1	1
116282	12243533	2	1
83170	12243556	4	4
10150	12243598	2	2
10152	12243626	2	2
10151	12243654	2	2
24795	12243682	1	1
24794	12243697	50	33
24797	12244033	1	1
24796	12244048	1	1
24799	12244063	1	1
24798	12244078	14	12
116274	12244188	1	1
116273	12244205	1	1
116276	12244222	1	1
116275	12244239	51	1
24791	12244481	6	6
116278	12244538	27	1
24790	12244685	1	1
83179	12244700	1	1
116277	12244718	1	1
24793	12244735	6	6
24792	12244790	9	8
116279	12244870	1	1
10154	12244887	2	2
83176	12244915	1	1
10153	12244933	2	2
83175	12244961	1	1
10156	12244979	4	2
83178	12245015	1	1
10155	12245033	8	2
83177	12245085	1	1
10158	12245103	8	2
83172	12245155	1	1
116270	12245173	1	1
10157	12245190	6	2
83171	12245234	1	1
83174	12245252	2	1
116272	12245277	1	1
10159	12245294	6	2
83173	12245338	1	1
116271	12245356	3	1
10161	12245384	2	2
10160	12245412	20	2
10163	12245512	76	16
10162	12246010	2	2
116259	12246038	2	1
116263	12246060	1	1
116262	12246076	1	1
116265	12246092	1	1
116264	12246109	16	1
83169	12246201	2	2
116267	12246229	2	1
83168	12246252	1	1
116266	12246270	1	1
116269	12246287	2	1
116268	12246310	1	1
10165	12246327	2	2
83165	12246355	1	1
10164	12246373	2	2
83164	12246401	1	1
10167	12246419	181	72
83167	12247610	1	1
10166	12247628	2	2
83166	12247656	1	1
